image_name,query,ground_truth
pdf13_12.png,extract the description of goods in the Packing List document for the document name pdf13_12.png?,"LOUVER COLUMN DIAGONAL COLUMN ELIMINATOR COLUMN 3 "" X4 "" "" -3.9 16 "" ELIMINATOR FRAME ASSY. ( 1ST PASS ) RIGHT ELIMINATOR FRAME ASSY. ( 2ND PASS ) RIGHT 5.00 NOS SPLASH BAR 3/8 "" X1½'X4 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X6 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X4 "" -9 "" GRID SUPPORT PLY 3/4 "" X1½ "" X4 ' - 0 ¾/4 "" "" X28 "" HOT WATER DISTRIBUTION PLY 77 "
pdf13_13.png,extract the description of goods in the Packing List document for the document name pdf13_13.png?,"S.S.304 NAILS 3½ "" S.S.304 NAILS 3 "" S.S.304 NAILS 2½ "" S.S.304 NAILS 2 "" SS - 304 M - BOLT SS - 304 - BOLT SS - 304 BOLT SS - 304 - BOLT SS - 304 - BOLT SS - - BOLT SS 304 BOLT SS - 304 BOLT SS - 304 - BOLT SS - 304 - BOLT SS 304 BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 M - BOLT SS - 304 M - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 * U - BOLT SS - 304 LOCK WASHER 5/8 "" DIA SS - 304 "" DIA SS - 304 3/8 DIA """
pdf13_14.png,extract the description of goods in the Packing List document for the document name pdf13_14.png?,"LOUVER COLUMN DIAGONAL COLUMN ELIMINATOR COLUMN 3 "" COLUMN COLUMN COLUMN JOINT JOINT ' BLOCK BASIN SIDE BASIN SIDE TOP PLANK BATTEN BATTEN BATTEN PLANK PLANK PLANK PLANK PLANK PLANK PLANK PLANK PLANK GIRT GIRT GIRT GIRT GIRT"
pdf13_15.png,extract the description of goods in the Packing List document for the document name pdf13_15.png?,"LOUVER COLUMN DIAGONAL COLUMN ELIMINATOR COLUMN 3 "" X4 "" "" -3.9 16 "" ELIMINATOR FRAME ASSY. ( 1ST PASS ) RIGHT NOS ELIMINATOR FRAME ASSY. ( 2ND PASS ) RIGHT 5.00 NOS SPLASH BAR 3/8 "" X1½'X4 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X6 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X4 "" -9 "" SUPPORT PLY ¾¨X1½ "" X4 ' 3/4 "" "" HOT WATER DISTRIBUTION PLY 77 "
pdf11_3.png,extract the dimension in the Packing List document for the document name pdf11_3.png?,60 X 40X 30 CM = 60 X 40X 20 CM =
pdf12_3.png,extract the dimension in the Packing List document for the document name pdf12_3.png?,LENGTH WIDTH HEIGHT 15 14 12
pdf13_4.png,extract the dimension in the Packing List document for the document name pdf13_4.png?,"3 "" X6 "" X9 "" -11.7/8 "" ” X4 ” X9 ” -6.13/16 X4 ” X9 * 3 "" X3 "" X9 "" 0~1 "" X6 "" X8 ' - 0 2 "" X4 "" X8 ' - 0"
pdf13_7.png,extract the dimension in the Packing List document for the document name pdf13_7.png?,"34 "" X2½ "" M 5/8 "" X2 "" M 1/2 "" X15 "" M 1/2 "" X14 "" M ½ "" X12 "" M 1/2 "" X12 "" M - ½ "" X9 "" M ½ "" X7 "" M ½ "" X5½ "" M ½ "" X2½ "" M 3/8 "" X7 "" M 3/8 "" X6 "" M 3/8 "" X5 "" M 3/8 ” X5 ” M 3/8 "" X4½ "" M 3/8 "" X3½ "" M 3/8 "" X3 "" M 3/8 "" X24 "" 3/8 "" X1½ "" - M - "" X1 "" 3/8 "" X5/4 "" 3/8 """
pdf13_9.png,extract the dimension in the Packing List document for the document name pdf13_9.png?,"3 "" X6 "" X9 * -11.7/8 ” 3 ” X4 ” X9 ' - 6.13/16 "" ” - 3 "" X3 "" X9 "" 0~X12 "" X28 1 "" X6 "" X8 ' - 0 2 "" X4 "" X8 ' - 0"
pdf13_11.png,extract the dimension in the Packing List document for the document name pdf13_11.png?,"M 3/4 "" X2½ "" M 5/8 "" X2 "" M ½ "" X15 "" M ½ "" X14 "" M - ½ "" X12 "" M - ½ "" X12 "" M 1/2 "" X9 "" M ½ "" X7 "" M ½ "" X5½ "" M ½ "" X2½ "" M 3/8 "" X7 "" M 3/8 "" X6 "" M 3/8 "" X5½ "" M 3/8 "" X5 "" M 3/8 ” X4½ "" M 3/8 "" X3½ "" M 3/8 "" X3 "" M - 3/8 "" X24 "" M 3/8 "" X1 "" M 1/4 "" X1½ "" 3/8 "" X5¾ ""~304"
pdf13_12.png,extract the dimension in the Packing List document for the document name pdf13_12.png?,"3 "" X6 "" X9 "" -11.7/8 "" 3 ” X4 ” X9 ' - 6.13/16 "" X9/3 "" X3 "" X9 ' - 0~X1½ 1 "" X6 "" X8 ' - 0 2 "" X4 "" X8 ' - 0"
pdf13_13.png,extract the dimension in the Packing List document for the document name pdf13_13.png?,"34 "" X24 "" M 5/8 "" X2 "" M - ½ "" X15 "" M ½ "" X14 "" M ½ "" X12 "" M 1/2 "" X12 "" M - ½ "" X9 "" M - ½ "" X7 "" M 2 "" X5½ "" M ½ "" X2½ "" M - 3/8 "" X7 "" M 3/8 "" X6 "" M 3/8 "" X5½ "" M 3/8 "" X5 "" M 3/8 "" X4 "" M 3/8 "" X3½ "" 3/8 "" X3 "" 3/8 "" X24 "" M 3/8 "" X1 "" M/4 "" X1½ "" 3/8 ” X534 ""~304"
pdf13_14.png,extract the dimension in the Packing List document for the document name pdf13_14.png?,"3 "" X6 "" X9 "" -11.7/8 "" 3 ” X4 ” X9 ' - 6.13/16 "" X4 "" X9 "" -3.9/16 "" 3 "" X3 "" X9 "" -0 3 "" X3 "" X8 "" -8¾ ” 3 "" X3 "" X6 ' - 0 3 "" X4 "" X1 ' - 6 "" 2 "" X4 "" X1 ' - 6 "" 3 "" X3 "" X0 ' - 8 "" 2 "" X8 "" X8 "" -1 "" 2 "" X6 "" X8 * -0 2 "" X6 "" X12 "" - "" 2 "" X2 "" X8 ' - 0 2 "" X2 "" X4 ' - 0 1½ "" X1/2 "" X6 ' - 6 "" 2 "" X3 "" X9 ' - 0 2 "" X4.1/8N ” X1-0 2 "" X4 "" X8 ' - 0 1½ "" X8 "" X12 ' - 0 1½ "" X8 "" X7 ' 0 1½ "" X4 "" X8 * -0 1 "" X6 "" X8 ' - 0 1 "" X4 "" X8 ' - 0 1 "" X2N ” X8 ' - 0 3 "" X6 "" X6 "" -10 "" 2 "" X6 "" X7 ' - 6 "" 1.1/8N ” X4 ” X9 ' - 4.3/8 "" 1.1/8N "" X4 "" X8 "" -0.3/8 "" 1.1/8N "" X4 "" X7 "" -5.1/16 """
pdf13_15.png,extract the dimension in the Packing List document for the document name pdf13_15.png?,"3 "" X6 "" X9 "" -11.7/8 "" 3 ” X4 ” X9 * -6.13/16 "" X9/3 "" X3 "" X9 "" 0~X1½ X28 1 "" X6 "" X8 ' - 0 2 "" X4 "" X8 ' - 0"
pdf11_3.png,extract the gross weight in the Packing List document for the document name pdf11_3.png?,26.760~24.260
pdf16_3.png,extract the gross weight in the Packing List document for the document name pdf16_3.png?,"55,386~50,400"
pdf12_3.png,extract the gross weight in the Packing List document for the document name pdf12_3.png?,4.5
pdf10_3.png,extract the gross weight in the Packing List document for the document name pdf10_3.png?,82625 KGS 83700 KGS
11133_test_jun13_9.png,extract the gross weight in the Packing List document for the document name 11133_test_jun13_9.png?,7946273.40
11133_test_jun13_11.png,extract the gross weight in the Packing List document for the document name 11133_test_jun13_11.png?,"3620,003783.0~3004.003103.03224.0"
11133_test_jun13_12.png,extract the gross weight in the Packing List document for the document name 11133_test_jun13_12.png?,21723.0~22678.0
11133_test_jun13_16.png,extract the gross weight in the Packing List document for the document name 11133_test_jun13_16.png?,10791.0
11133_test_jun13_17.png,extract the gross weight in the Packing List document for the document name 11133_test_jun13_17.png?,15102.0~15716.0
11133_test_jun13_21.png,extract the gross weight in the Packing List document for the document name 11133_test_jun13_21.png?,3631.0~3004.003103.04225.0
11133_test_jun13_22.png,extract the gross weight in the Packing List document for the document name 11133_test_jun13_22.png?,4233.0~26482.027607.027607.0
pdf15_3.png,extract the gross weight in the Packing List document for the document name pdf15_3.png?,1.230
pdf13_4.png,extract the gross weight in the Packing List document for the document name pdf13_4.png?,14310~24710
pdf13_9.png,extract the gross weight in the Packing List document for the document name pdf13_9.png?,14310~24710
pdf13_12.png,extract the gross weight in the Packing List document for the document name pdf13_12.png?,14310~24710
pdf13_15.png,extract the gross weight in the Packing List document for the document name pdf13_15.png?,14310~24710
pdf11_3.png,extract the total quantity of goods in the Packing List document for the document name pdf11_3.png?,206
pdf16_3.png,extract the total quantity of goods in the Packing List document for the document name pdf16_3.png?,50.4000
pdf12_3.png,extract the total quantity of goods in the Packing List document for the document name pdf12_3.png?,3805000057~200
11133_test_jun13_9.png,extract the total quantity of goods in the Packing List document for the document name 11133_test_jun13_9.png?,21723.00
11133_test_jun13_14.png,extract the total quantity of goods in the Packing List document for the document name 11133_test_jun13_14.png?,25445.00
11133_test_jun13_16.png,extract the total quantity of goods in the Packing List document for the document name 11133_test_jun13_16.png?,3087.03
11133_test_jun13_19.png,extract the total quantity of goods in the Packing List document for the document name 11133_test_jun13_19.png?,26482.00
11133_test_jun13_20.png,extract the total quantity of goods in the Packing List document for the document name 11133_test_jun13_20.png?,26482
pdf14_3.png,extract the total quantity of goods in the Packing List document for the document name pdf14_3.png?,846
pdf13_3.png,extract the total quantity of goods in the Packing List document for the document name pdf13_3.png?,950~168~64~18400~19~04~48~02~49~16~2.5~22~180~05
pdf13_4.png,extract the total quantity of goods in the Packing List document for the document name pdf13_4.png?,5.00~621
pdf13_5.png,extract the total quantity of goods in the Packing List document for the document name pdf13_5.png?,02~18~64~100~80~01~04~52~465~06~20~08
pdf13_6.png,extract the total quantity of goods in the Packing List document for the document name pdf13_6.png?,02~18~64~100~80~01~04~52~465~06~20~08
pdf13_7.png,extract the total quantity of goods in the Packing List document for the document name pdf13_7.png?,2.5~11~32~08~02~16~14~12~10~46~38~30~45~40~72~04~50~80~900~70
pdf13_8.png,extract the total quantity of goods in the Packing List document for the document name pdf13_8.png?,950~168~64~18400~19~04~48~02~49~16~2.5~22~180~05
pdf13_9.png,extract the total quantity of goods in the Packing List document for the document name pdf13_9.png?,621
pdf13_10.png,extract the total quantity of goods in the Packing List document for the document name pdf13_10.png?,02~18~64~100~80~01~04~52~465~06~20~08
pdf13_11.png,extract the total quantity of goods in the Packing List document for the document name pdf13_11.png?,2.5~11~02~32~08~16~14~12~10~46~38~30~45~40~72~04~50~80~900~70
pdf13_12.png,extract the total quantity of goods in the Packing List document for the document name pdf13_12.png?,621
pdf13_13.png,extract the total quantity of goods in the Packing List document for the document name pdf13_13.png?,2.5~11~02~32~08~16~14~12~10~46~38~30~45~40~72~04~50~80~900~70
pdf13_14.png,extract the total quantity of goods in the Packing List document for the document name pdf13_14.png?,04~14~02~06~18~08~16.~24~05~52~67~09~16~12
pdf13_15.png,extract the total quantity of goods in the Packing List document for the document name pdf13_15.png?,621
pdf11_3.png,extract the declaration in the Packing List document for the document name pdf11_3.png?,.RPM CREATIONS CREATIONS FOR RPM
pdf16_3.png,extract the declaration in the Packing List document for the document name pdf16_3.png?,ITOCHU SINGAPORE PTE LTD
pdf12_3.png,extract the declaration in the Packing List document for the document name pdf12_3.png?,PMI ENGINEERING EXPORTS PVT.LTD
pdf10_3.png,extract the declaration in the Packing List document for the document name pdf10_3.png?,"FOR , INTER AGRO & ENGINEERING ENTERPRISES"
11133_test_jun13_12.png,extract the declaration in the Packing List document for the document name 11133_test_jun13_12.png?,FOR KRYFS POWER COMPONENTS LTD.
11133_test_jun13_16.png,extract the declaration in the Packing List document for the document name 11133_test_jun13_16.png?,FOR KRYFS POWER COMPONENTS LTD.
11133_test_jun13_17.png,extract the declaration in the Packing List document for the document name 11133_test_jun13_17.png?,FOR KRYFS POWER COMPONENTS LTD.
11133_test_jun13_20.png,extract the declaration in the Packing List document for the document name 11133_test_jun13_20.png?,TRANSATION FOR LM~PTY TRANSFORMERS FOR
11133_test_jun13_22.png,extract the declaration in the Packing List document for the document name 11133_test_jun13_22.png?,FOR KRYFS POWER COMPONENTS LTD.
pdf15_3.png,extract the declaration in the Packing List document for the document name pdf15_3.png?,FOR ENALTEC LABS PVT . LTD .
pdf13_3.png,extract the declaration in the Packing List document for the document name pdf13_3.png?,FOR S.V. COOLING TOWERS PVT. LTD.
pdf13_4.png,extract the declaration in the Packing List document for the document name pdf13_4.png?,FOR S.V.
pdf13_5.png,extract the declaration in the Packing List document for the document name pdf13_5.png?,"FOR S.V,"
pdf13_6.png,extract the declaration in the Packing List document for the document name pdf13_6.png?,FOR SV. COOLING TOWERS PVT. UP
pdf13_7.png,extract the declaration in the Packing List document for the document name pdf13_7.png?,FOR S.Y/COOLING TOWERS PVT.
pdf13_8.png,extract the declaration in the Packing List document for the document name pdf13_8.png?,S.V. COOLING TOWERS PVT. LTF.
pdf13_9.png,extract the declaration in the Packing List document for the document name pdf13_9.png?,LTD. PVT. TOWERS COOLING SV FOR
pdf13_10.png,extract the declaration in the Packing List document for the document name pdf13_10.png?,FOR SV. COOLING TOWERS PVT
pdf13_11.png,extract the declaration in the Packing List document for the document name pdf13_11.png?,PVT. S.V.
pdf13_12.png,extract the declaration in the Packing List document for the document name pdf13_12.png?,TOWERS PVT. LTD. COOLING FOR S.V.
pdf13_13.png,extract the declaration in the Packing List document for the document name pdf13_13.png?,PVT. LTD FOR S.V.
pdf13_14.png,extract the declaration in the Packing List document for the document name pdf13_14.png?,TOWERS PVT. LTD FOR S.V.
pdf13_15.png,extract the declaration in the Packing List document for the document name pdf13_15.png?,FOR S.V. COOLING TOWERS FVL
pdf11_3.png,extract the signature in the Packing List document for the document name pdf11_3.png?,"RAYSH PANDEY AUTI, SIGNATORY"
pdf16_3.png,extract the signature in the Packing List document for the document name pdf16_3.png?,СКMANAGER
11133_test_jun13_9.png,extract the signature in the Packing List document for the document name 11133_test_jun13_9.png?,SILVASSA DADRA AND NAGAR HAVELI
11133_test_jun13_12.png,extract the signature in the Packing List document for the document name 11133_test_jun13_12.png?,MATE
11133_test_jun13_14.png,extract the signature in the Packing List document for the document name 11133_test_jun13_14.png?,SILVASSA DADRA AND NAGAR HAVELL
11133_test_jun13_16.png,extract the signature in the Packing List document for the document name 11133_test_jun13_16.png?,MATU 50. SIGNATORY
11133_test_jun13_17.png,extract the signature in the Packing List document for the document name 11133_test_jun13_17.png?,MADY 50.
11133_test_jun13_19.png,extract the signature in the Packing List document for the document name 11133_test_jun13_19.png?,SILVASSA DADRA AND NAGAR HAVELI
11133_test_jun13_20.png,extract the signature in the Packing List document for the document name 11133_test_jun13_20.png?,LUNGKOTE
11133_test_jun13_22.png,extract the signature in the Packing List document for the document name 11133_test_jun13_22.png?,MADIS
pdf13_3.png,extract the signature in the Packing List document for the document name pdf13_3.png?,VAR SARMAL 23313
pdf13_4.png,extract the signature in the Packing List document for the document name pdf13_4.png?,ВАШ RAGHURAJ
pdf13_5.png,extract the signature in the Packing List document for the document name pdf13_5.png?,VERN
pdf13_6.png,extract the signature in the Packing List document for the document name pdf13_6.png?,IM AGARIMAL AUTHISED SIGNATORY
pdf13_7.png,extract the signature in the Packing List document for the document name pdf13_7.png?,SARMAL SIGNATORY AUTHOFISED 23313
pdf13_8.png,extract the signature in the Packing List document for the document name pdf13_8.png?,FOX FARMED ANCHORED SIGNED
pdf13_9.png,extract the signature in the Packing List document for the document name pdf13_9.png?,CARMEL SIGNATORY AUTHORISED
pdf13_10.png,extract the signature in the Packing List document for the document name pdf13_10.png?,AUTHORIZED SIGNATORY
pdf13_11.png,extract the signature in the Packing List document for the document name pdf13_11.png?,COOLING AGARNAL FOX D SIGNATORY AUTHORED
pdf13_12.png,extract the signature in the Packing List document for the document name pdf13_12.png?,AGERAND SIGNATORY
pdf13_13.png,extract the signature in the Packing List document for the document name pdf13_13.png?,TOWERS COOLING SPINAL CHORISED SIGNATORY
pdf13_14.png,extract the signature in the Packing List document for the document name pdf13_14.png?,CHECKED COOLING SIGNATO AUTHORISED
pdf13_15.png,extract the signature in the Packing List document for the document name pdf13_15.png?,SPARMAL SUN 23313
pdf11_3.png,extract the is signed in the Packing List document for the document name pdf11_3.png?,True
pdf16_3.png,extract the is signed in the Packing List document for the document name pdf16_3.png?,True
pdf12_3.png,extract the is signed in the Packing List document for the document name pdf12_3.png?,True
